customer_id,signup_date,risk_tier,credit_score,email,phone,state,income_bracket
CUST_00320,2020-04-13,low,732,kellykatrina@example.com,001-919-471-0408x05834,KS,middle
CUST_00321,2022-04-03,low,645,orozcokristin@example.org,479-743-5074,ID,middle
CUST_00322,2019-05-12,medium,658,thompsonjennifer@example.org,557-220-3102,IL,middle
CUST_00323,2020-12-14,low,688,ruizjeffrey@example.org,(900)266-3157,ND,low
CUST_00324,2021-09-13,medium,707,tonyaaustin@example.net,(271)416-1841,TN,low
CUST_00325,2020-10-23,medium,703,pholmes@example.org,279-664-8880x956,AK,low
CUST_00326,2020-03-12,low,749,sean23@example.net,001-483-968-4905x866,PA,middle
CUST_00327,2020-04-09,medium,658,elliottlisa@example.net,001-380-539-5566x7046,SD,middle
CUST_00328,2019-01-17,medium,682,zheath@example.net,(459)654-3887x62008,AK,middle
CUST_00329,2021-08-28,low,847,marcusbrown@example.org,2972374388,NC,middle
CUST_00330,2019-05-20,low,657,sylvia67@example.com,001-929-728-8697x1441,ND,low
CUST_00331,2021-06-24,low,822,hufftonya@example.net,+1-359-711-8670x000,MA,low
CUST_00332,2021-10-27,low,825,gsalazar@example.net,997.741.5771x806,NY,low
CUST_00333,2021-12-14,low,704,scottmichael@example.net,(586)510-1641,IA,high
CUST_00334,2021-05-24,medium,614,jasminenavarro@example.org,700-618-6411x76516,HI,middle
CUST_00335,2019-03-20,low,726,dean10@example.net,(966)254-5751x8522,GA,middle
CUST_00336,2021-09-28,low,754,smithmegan@example.org,690.585.1602,ID,low
CUST_00337,2022-01-21,low,769,ryanjenkins@example.com,623.624.5144x730,RI,middle
CUST_00338,2021-12-27,low,768,lopezsuzanne@example.org,(444)586-3489x870,TN,low
CUST_00339,2019-06-20,low,699,ahull@example.net,370.541.3547x404,IN,middle
CUST_00340,2019-03-27,medium,581,tommymiller@example.net,(405)797-8788,KS,low
CUST_00341,2022-06-19,low,761,walterlyons@example.net,+1-408-402-3346x7971,NJ,high
CUST_00342,2019-10-10,low,711,patrick74@example.com,+1-202-840-1165x803,OR,high
CUST_00343,2019-06-17,medium,677,kellymiller@example.net,+1-378-408-3341x620,MO,high
CUST_00344,2019-10-17,low,674,rubioallison@example.org,001-233-606-4628x159,TN,middle
CUST_00345,2019-09-26,low,705,teresa32@example.com,(341)590-5695,VT,low
CUST_00346,2020-12-01,low,702,woodsalexander@example.org,811.390.2009x956,AL,middle
CUST_00347,2021-03-19,low,776,oallen@example.com,001-523-841-7499x49564,NE,middle
CUST_00348,2019-12-14,low,761,davidzhang@example.org,(809)341-9476x149,NJ,high
CUST_00349,2022-04-18,low,659,jasonmitchell@example.net,249-979-7343,NY,low
CUST_00350,2021-12-19,low,739,diana24@example.com,400-995-5872x922,CO,high
CUST_00351,2022-07-27,medium,589,evanriley@example.com,372-334-6864x00643,VT,high
CUST_00352,2019-11-21,low,714,jessica21@example.com,001-419-812-7669x656,AR,middle
CUST_00353,2021-10-13,medium,639,cathymason@example.com,8922634984,MO,low
CUST_00354,2021-12-08,medium,630,wolfejessica@example.com,270-382-6038x320,PA,low
CUST_00355,2019-01-23,medium,719,russelldanielle@example.net,237-482-5580x6510,MD,high
CUST_00356,2020-12-11,low,796,hannaandrew@example.net,994-335-3563x575,PA,middle
CUST_00357,2019-09-12,low,769,zfoster@example.com,001-367-525-2951x3163,NM,low
CUST_00358,2021-03-20,low,774,jeffrey59@example.net,623-740-3242x999,RI,low
CUST_00359,2021-05-19,low,777,pthomas@example.org,(486)661-3556x184,VT,middle
CUST_00360,2020-04-24,low,682,dominique39@example.com,882.545.8604x70178,NM,middle
CUST_00361,2019-09-06,low,623,stevensnicole@example.org,(887)297-2226x057,CA,middle
CUST_00362,2019-03-21,medium,602,petersjack@example.org,(918)812-6261x2578,IL,middle
CUST_00363,2019-01-22,low,790,tbaker@example.com,5002595043,WY,high
CUST_00364,2020-03-31,medium,624,robersonkristen@example.net,7185552885,CT,high
CUST_00365,2020-03-19,high,591,moorehenry@example.com,478-773-8822x910,TN,high
CUST_00366,2020-03-01,low,728,kelly95@example.org,801.511.7175,OH,low
CUST_00367,2019-07-18,low,613,elijah64@example.net,(973)266-3543,WY,high
CUST_00368,2020-06-11,high,588,rebeccacollins@example.net,311.782.2604x67338,TN,low
CUST_00369,2020-09-12,medium,695,austintanner@example.org,779.384.7428x4594,MD,middle
CUST_00370,2019-06-10,medium,642,wbuchanan@example.org,(303)726-9856,MI,low
CUST_00371,2021-10-05,low,751,trichardson@example.com,(233)289-7442x01422,AK,middle
CUST_00372,2020-07-28,low,748,martindanielle@example.net,336-780-3813x211,MD,low
CUST_00373,2022-09-01,medium,559,mullinskenneth@example.com,424.473.6423,UT,low
CUST_00374,2022-03-27,low,696,shawndavis@example.com,572-363-0699x855,KS,high
CUST_00375,2021-11-12,medium,694,moraleskenneth@example.org,6247223077,OH,high
CUST_00376,2021-05-13,low,702,erinparker@example.net,7544571643,KS,low
CUST_00377,2022-01-02,medium,726,jacqueline54@example.org,759-984-6372,KY,low
CUST_00378,2022-11-01,low,733,stephanie98@example.com,5585932748,LA,low
CUST_00379,2019-04-02,medium,633,ysmith@example.net,521-746-6864x4188,SC,high
CUST_00380,2019-06-27,low,827,darin60@example.com,001-546-622-3230,KY,middle
CUST_00381,2022-12-26,medium,544,awhite@example.org,(820)475-9849x629,OR,low
CUST_00382,2022-06-05,low,764,harttracey@example.org,001-818-696-9018x7484,NH,middle
CUST_00383,2021-02-09,medium,836,peter08@example.net,952.575.2415,UT,middle
CUST_00384,2019-04-06,low,770,christopherhall@example.net,(258)215-0545,IL,middle
CUST_00385,2019-10-20,low,724,tannerbrown@example.com,+1-986-247-5069x845,NC,middle
CUST_00386,2019-01-04,medium,677,hayesstacie@example.org,001-993-777-2846x22081,UT,middle
CUST_00387,2022-01-25,medium,699,alan12@example.com,001-591-201-7014x1072,ND,high
CUST_00388,2020-12-09,low,651,qbrown@example.org,550.410.3982,SC,high
CUST_00389,2019-08-14,low,668,mcruz@example.com,3343384559,KY,low
CUST_00390,2019-07-28,medium,591,deborah15@example.org,(952)282-0271x6559,NE,high
CUST_00391,2022-01-05,medium,516,troy83@example.com,366.375.7493x99361,CA,high
CUST_00392,2020-10-03,medium,850,campbellheather@example.com,(731)952-9907,NE,middle
CUST_00393,2021-01-20,low,685,cheryl82@example.org,314-839-7416x6474,AL,middle
CUST_00394,2022-11-08,low,683,devin31@example.com,545.487.7071x74683,ME,high
CUST_00395,2019-08-31,low,780,rogerscandice@example.net,001-724-609-0420x046,KS,low
CUST_00396,2021-07-10,low,706,grantlouis@example.org,868.895.8033x0807,IN,low
CUST_00397,2021-06-23,medium,681,kimberlybell@example.net,791-342-0258x09284,SC,low
CUST_00398,2022-12-15,high,666,jacoballison@example.org,514-221-0894,NH,middle
CUST_00399,2021-06-09,low,753,jacobhicks@example.org,(675)936-7576x4853,WY,high
CUST_00400,2021-02-18,low,715,amanda71@example.com,001-609-732-5972x044,TN,middle
CUST_00401,2022-07-09,low,716,djohnson@example.org,(773)432-9533x10339,MT,low
CUST_00402,2020-05-24,medium,568,charlottedavila@example.net,414-621-2278x4529,VT,low
CUST_00403,2019-05-30,low,698,judithsmith@example.com,(781)470-9019x499,MN,middle
CUST_00404,2020-03-04,low,672,dariushernandez@example.com,4107327106,NH,high
CUST_00405,2020-06-20,low,779,craigjames@example.net,(655)426-0097x4051,TX,middle
CUST_00406,2021-10-06,medium,522,acevedolouis@example.net,4616068109,KS,middle
CUST_00407,2020-02-08,low,702,brianshields@example.org,001-324-349-0409x009,NV,middle
CUST_00408,2021-09-06,low,770,vglover@example.org,(605)233-0496x69753,NH,high
CUST_00409,2022-03-26,low,777,matthew16@example.org,(605)295-7308,AR,middle
CUST_00410,2021-02-15,high,390,ydawson@example.com,708-610-7429,NH,middle
CUST_00411,2020-10-13,low,803,nmartinez@example.net,(567)786-2417x390,CO,low
CUST_00412,2019-11-23,low,725,marylee@example.net,(899)374-5181x965,KS,middle
CUST_00413,2021-04-06,low,735,michael67@example.org,665-952-4041x5831,NM,low
CUST_00414,2022-09-27,high,678,richardmartin@example.net,437-509-4020,RI,low
CUST_00415,2022-01-10,low,762,timothymosley@example.org,+1-248-798-8726,ID,middle
CUST_00416,2019-02-14,low,772,davidnguyen@example.net,001-964-412-3176x83964,KY,low
CUST_00417,2021-11-03,medium,614,karen08@example.net,+1-411-294-9345x6506,WA,low
CUST_00418,2019-03-16,high,544,lreilly@example.org,+1-404-682-7953x742,CA,middle
CUST_00419,2020-09-06,low,795,eric94@example.com,828-453-3720x027,OR,middle
CUST_00420,2020-06-18,low,764,jjimenez@example.net,(758)203-7728x44836,SC,middle
CUST_00421,2019-10-18,medium,692,stephensrebecca@example.com,3439124496,AZ,high
CUST_00422,2020-07-18,low,761,dianaray@example.net,+1-233-484-5422,IA,low
CUST_00423,2021-03-10,low,692,qlarsen@example.net,001-508-605-4839x5840,OR,middle
CUST_00424,2022-01-19,low,831,kayla60@example.org,852.864.6702x4611,WV,low
CUST_00425,2021-02-05,low,719,bhernandez@example.com,+1-767-268-8743,CO,low
CUST_00426,2020-12-01,high,507,iweber@example.net,001-573-683-1249x0494,UT,middle
CUST_00427,2021-05-06,medium,683,mosestim@example.com,701.969.3282x37731,IA,high
CUST_00428,2019-09-25,low,682,jesus71@example.com,318.218.1252x2231,NC,high
CUST_00429,2021-02-02,medium,662,morganmoody@example.org,001-949-823-6588x147,ME,middle
CUST_00430,2022-12-25,low,685,tamara24@example.com,654.856.0216,LA,middle
CUST_00431,2021-04-11,low,727,seansanchez@example.net,(402)636-2500x7322,NC,high
CUST_00432,2022-03-17,low,747,kristy33@example.org,(725)314-9275x4101,MO,middle
CUST_00433,2022-08-09,medium,617,iadams@example.org,836-332-1881,LA,low
CUST_00434,2020-01-23,low,667,caseydaniels@example.net,(521)804-8541x1442,AK,low
CUST_00435,2020-05-06,medium,655,kgates@example.com,001-249-649-5249x66649,MN,middle
CUST_00436,2021-01-09,medium,613,odouglas@example.org,(264)761-6597,TN,middle
CUST_00437,2019-08-03,low,769,nking@example.com,(842)508-1997x5381,AL,low
CUST_00438,2022-03-28,medium,750,michaelkelley@example.net,(305)280-4459,MA,middle
CUST_00439,2021-01-13,low,772,jennifermclaughlin@example.org,637.375.3509x23397,NC,high
CUST_00440,2022-02-17,high,850,aharris@example.net,866-772-1771,LA,middle
CUST_00441,2020-01-27,low,689,ana17@example.org,001-244-324-0557x542,WI,high
CUST_00442,2020-06-04,low,846,zjohnson@example.net,553-913-0985x02468,NE,middle
CUST_00443,2020-07-19,low,661,vbradley@example.org,001-531-632-5120x5867,NY,middle
CUST_00444,2020-07-25,medium,639,achoi@example.com,+1-752-999-8952,ID,high
CUST_00445,2022-04-25,low,730,grimeschristopher@example.org,505-665-4040,OR,middle
CUST_00446,2020-03-10,low,779,moralesdonald@example.com,205-512-1700x9489,GA,middle
CUST_00447,2022-10-23,medium,725,ronnie44@example.net,584.614.9578,MT,high
CUST_00448,2021-05-11,low,796,mweiss@example.net,001-928-833-6051,MD,high
CUST_00449,2019-11-13,low,732,jane99@example.com,398.283.3274x67217,NM,high
CUST_00450,2020-03-10,low,755,ortizthomas@example.org,632.432.0035x32353,CO,middle
CUST_00451,2021-10-13,low,681,williamsadam@example.org,660-617-4303x050,VT,middle
CUST_00452,2021-01-01,medium,633,brownhunter@example.net,461.509.1131x807,LA,middle
CUST_00453,2021-02-14,low,785,cwalker@example.org,9246284652,RI,middle
CUST_00454,2022-02-10,low,792,lblack@example.net,344.579.8581x4842,NY,low
CUST_00455,2022-04-10,low,760,ramirezwendy@example.org,+1-214-416-7327,MI,low
CUST_00456,2019-05-22,low,745,johnsonlauren@example.net,001-942-597-5979x020,VA,middle
CUST_00457,2022-07-12,low,782,tuckerjillian@example.net,(917)445-2310,KY,low
CUST_00458,2020-10-06,medium,646,andersonrobert@example.com,+1-530-202-8226x32234,AR,middle
CUST_00459,2020-11-21,medium,598,brandon89@example.org,(512)812-8194x36345,CT,low
CUST_00460,2020-07-04,low,754,ericagomez@example.com,(687)814-5649x14078,AL,low
CUST_00461,2019-12-24,low,790,bridgeslaurie@example.org,001-932-928-1881x6873,NE,middle
CUST_00462,2020-05-04,low,769,mfrye@example.org,532-564-4473x141,NE,middle
CUST_00463,2020-04-23,medium,640,ruizolivia@example.net,5338854460,ME,high
CUST_00464,2021-12-21,medium,623,lryan@example.net,208.688.6494x4412,AZ,high
CUST_00465,2020-05-29,low,820,jacksonnicole@example.org,+1-764-864-7798x8613,MS,middle
CUST_00466,2021-12-16,medium,618,bgould@example.net,+1-968-731-6587,HI,middle
CUST_00467,2021-06-24,high,467,suttondonald@example.com,001-940-602-0970x25719,CT,high
CUST_00468,2019-02-06,medium,661,grahammelissa@example.org,595.667.1479x3803,NE,high
CUST_00469,2020-03-30,low,699,justinwheeler@example.com,(573)830-6633x21383,SD,low
CUST_00470,2022-08-30,medium,611,daniel69@example.net,378.437.2266,KY,low
CUST_00471,2020-10-11,low,745,karen89@example.net,001-414-398-1269x15714,MN,middle
CUST_00472,2021-08-24,high,560,ncontreras@example.org,001-679-651-6305x240,TN,low
CUST_00473,2021-06-02,medium,698,kcontreras@example.org,453-214-5194x0353,NC,middle
CUST_00474,2020-10-01,low,658,margaret76@example.org,714.591.4504,NY,low
CUST_00475,2021-09-30,high,430,cainjoe@example.com,208-713-9693,WA,high
CUST_00476,2019-01-16,medium,580,zuniganancy@example.org,001-422-769-6296x14561,NJ,middle
CUST_00477,2022-01-01,medium,662,alicia79@example.net,001-837-512-2116,OR,middle
CUST_00478,2020-12-01,medium,620,reiddaniel@example.net,721-238-1712,CA,low
CUST_00479,2022-12-17,medium,577,bryanlutz@example.com,897.560.1814x2912,SD,middle
CUST_00480,2019-02-27,low,792,ashleyreid@example.net,(715)333-1320,IL,low
CUST_00481,2021-09-22,low,793,scottparrish@example.org,+1-294-982-8230x26622,OK,middle
CUST_00482,2021-12-18,medium,637,lisamiller@example.org,240.891.4704,GA,middle
CUST_00483,2022-12-27,medium,525,josephjackson@example.com,(268)502-1185x987,SC,middle
CUST_00484,2019-01-16,high,586,kevinwilliams@example.net,+1-314-564-9112x0016,SD,middle
CUST_00485,2020-05-03,medium,515,ashleyalexa@example.org,3732014199,WA,middle
CUST_00486,2022-10-02,low,764,colleengarza@example.org,855.952.0857,MD,low
CUST_00487,2019-03-02,high,541,cweaver@example.net,+1-831-420-2137x26999,MD,middle
CUST_00488,2019-09-25,low,766,matthewavery@example.com,999-510-6300,OR,middle
CUST_00489,2020-01-03,low,766,whitealec@example.org,6118317300,AZ,middle
CUST_00490,2021-03-10,low,770,jill18@example.net,451.521.4281,CT,low
CUST_00491,2020-11-02,low,688,anthonycurtis@example.com,819-360-9967,FL,low
CUST_00492,2021-03-08,medium,722,jennifer80@example.org,207.635.2965x52019,ME,high
CUST_00493,2021-10-05,low,761,craigturner@example.net,257.381.3182,CT,middle
CUST_00494,2021-11-13,low,729,pamela94@example.com,9844714010,UT,middle
CUST_00495,2022-01-25,low,707,tdavis@example.org,001-848-537-9451,MS,low
CUST_00496,2021-03-02,low,724,davisteresa@example.org,001-796-693-7459,AZ,middle
CUST_00497,2021-05-12,low,697,ypage@example.net,725-695-7617x841,WY,middle
CUST_00498,2022-05-23,medium,620,fmartinez@example.org,724-580-6082,LA,high
CUST_00499,2022-08-09,high,617,dominguezjohn@example.org,+1-730-552-0997,ID,middle
CUST_00500,2021-12-13,low,705,zday@example.net,696.996.3930,WI,middle
CUST_00501,2022-11-18,medium,636,hfranco@example.net,(249)674-3173x35483,GA,low
CUST_00502,2019-03-25,medium,694,marydavis@example.net,589-798-6561x44014,KY,high
CUST_00503,2022-10-27,low,711,bthompson@example.org,896.953.2600,NY,middle
CUST_00504,2019-04-06,low,794,smithrichard@example.net,(854)434-6589x7240,TN,high
CUST_00505,2021-08-27,medium,582,holly07@example.com,334.374.2765,OR,low
CUST_00506,2020-09-03,low,760,zvaldez@example.net,+1-996-924-6770x9742,NC,middle
CUST_00507,2021-10-02,low,678,hglass@example.org,399.544.0898,AK,low
CUST_00508,2021-03-26,medium,561,lawsonjason@example.org,(786)772-8806x583,NH,low
CUST_00509,2021-10-14,low,740,browntheodore@example.org,001-340-345-4463x6031,LA,middle
CUST_00510,2019-08-17,low,695,steven30@example.net,8986146744,WI,low
CUST_00511,2020-06-06,medium,715,jenniferreed@example.net,001-435-414-3738,TN,middle
CUST_00512,2021-10-24,low,848,smithmichael@example.net,+1-467-457-1512x9021,MN,high
CUST_00513,2019-12-25,high,379,parkstheresa@example.net,2398176440,VT,low
CUST_00514,2022-05-10,low,778,sydney31@example.net,+1-764-726-9432x2782,CA,high
CUST_00515,2021-01-09,low,770,iduncan@example.org,+1-552-308-7115,MN,middle
CUST_00516,2022-05-11,low,767,xbates@example.org,8656866465,VT,middle
CUST_00517,2020-12-06,low,685,vgordon@example.net,(609)549-3555,NH,middle
CUST_00518,2022-09-23,high,671,tracykim@example.net,532-582-1190x1708,OK,high
CUST_00519,2021-03-30,medium,599,robinsonaaron@example.com,+1-794-856-0036x3462,AL,high
CUST_00520,2019-01-09,medium,850,gtorres@example.net,+1-697-787-1917x6593,AR,high
CUST_00521,2020-12-01,medium,727,pcampbell@example.com,259-706-2328,TN,low
CUST_00522,2022-03-14,low,751,raven71@example.com,484.962.6607,VT,high
CUST_00523,2019-12-10,low,727,jane15@example.org,001-674-290-2373,IN,low
CUST_00524,2019-06-17,low,728,sarahkramer@example.org,980.602.4973,IL,middle
CUST_00525,2019-04-20,low,721,kristastewart@example.com,625-584-2455x916,AK,low
CUST_00526,2022-06-19,medium,536,tara62@example.net,(503)961-3079x83578,WA,middle
CUST_00527,2020-03-22,low,810,richardswalter@example.net,(337)370-3809x722,MD,low
CUST_00528,2019-12-06,low,740,ahoward@example.net,203-353-3422,WY,middle
CUST_00529,2020-03-27,medium,771,jsmith@example.net,(495)589-5426x053,WV,high
CUST_00530,2022-09-13,low,733,fbuckley@example.com,001-817-420-1480x9430,NY,middle
CUST_00531,2019-10-07,medium,648,wujose@example.com,6315279998,NJ,high
CUST_00532,2021-07-11,low,726,miguelfitzgerald@example.com,001-491-696-8777,VT,middle
CUST_00533,2019-05-22,low,685,eleblanc@example.org,603.718.8558x717,KY,middle
CUST_00534,2020-02-11,low,676,kmoore@example.com,465-868-2331x36357,WY,middle
CUST_00535,2021-09-04,medium,625,jessica36@example.com,451-982-1203x261,CA,middle
CUST_00536,2019-10-13,low,715,evan28@example.net,829.266.8697,KS,middle
CUST_00537,2019-08-24,low,719,bbennett@example.net,5367712416,OH,middle
CUST_00538,2021-06-05,low,773,carl81@example.org,+1-942-820-2943,IL,high
CUST_00539,2019-07-19,medium,692,graymark@example.com,749.846.6003x648,KS,low
CUST_00540,2019-01-13,low,714,gfinley@example.com,(747)205-6766x17552,MN,low
CUST_00541,2022-02-05,low,772,cooktabitha@example.net,949-363-3733,KS,high
CUST_00542,2019-06-04,medium,850,nancysantiago@example.net,001-587-887-1717x565,AR,middle
CUST_00543,2019-07-24,medium,646,njackson@example.org,+1-833-449-4563,MI,middle
CUST_00544,2019-10-05,low,749,ronniebrown@example.net,(656)373-0841,NE,high
CUST_00545,2021-10-20,low,773,natalie82@example.org,+1-489-464-3544x5328,MN,middle
CUST_00546,2019-10-18,low,760,nicholas63@example.org,(417)888-9576,AZ,low
CUST_00547,2021-01-12,high,548,waltersrhonda@example.org,339.837.7663,RI,low
CUST_00548,2021-12-05,low,733,ashleypage@example.net,001-348-547-7094x1905,TN,middle
CUST_00549,2021-12-03,low,743,teresa25@example.org,228.216.1972x7261,AR,middle
CUST_00550,2019-07-31,low,757,ehuynh@example.com,7212810959,WY,low
CUST_00551,2019-09-28,medium,730,evan98@example.com,286.458.4062x7588,ND,low
CUST_00552,2021-05-29,high,461,renee55@example.org,928.328.2678,WV,middle
CUST_00553,2019-08-24,high,571,david25@example.org,320-837-8400x50507,NC,middle
CUST_00554,2022-01-29,medium,652,adamarroyo@example.net,746.890.3156x09736,SD,low
CUST_00555,2019-11-16,low,696,csmith@example.com,+1-480-537-3438x175,NM,middle
CUST_00556,2020-07-15,low,683,rebecca66@example.com,8187070134,LA,middle
CUST_00557,2019-04-30,medium,706,ymalone@example.org,+1-576-686-8869x60744,OR,middle
CUST_00558,2020-12-24,high,740,rachel10@example.org,872-842-2504,AR,middle
CUST_00559,2020-08-07,low,719,lindsey78@example.net,+1-874-414-3658x084,NC,middle
CUST_00560,2020-06-25,medium,568,samanthathompson@example.net,365.614.1813,NH,middle
CUST_00561,2021-11-15,low,786,brusso@example.com,493.712.2627x5242,MS,low
CUST_00562,2022-01-03,low,726,mlee@example.com,(631)488-1470,KY,middle
CUST_00563,2021-09-15,low,702,hayala@example.com,668-552-6728,NE,high
CUST_00564,2022-09-07,low,759,wheelerdebra@example.org,+1-779-404-3724x421,AK,middle
